Unique accounts	Number of txs	Sum Ethers	Average
0xd662292e368aa954a5463de916ee9b583ad695a6	1	1	
0x762011db0c4cb3257094a3b47ec765a0435bd1a5	1	1	
0xd68eb2c2ba136d1ef6823dccf8404e48320e018e	1	5	
0x7623a8f8f475d8eda6d81f708d2c4cb68547f926	1	10.21356074	
0xd691da91682973a6248a5297055ac47a7f701286	1	6.95	
0x7657ea5c71790dedf0259ebaf103a653d3f2ea35	1	0.5	
0xd6c96a43f1127e8ce2dda0e2211a5a6999d129d4	1	0.4	
0x767c1b20cda56e4a0c128b15ce347244b77d854d	1	0.23248424	
0xd729a8dcb9e95eb5444d02df7d2cc57aac25f60a	1	30	
0x76977e1d31eea864e7e954457fac018f7428b758	1	8	
0xd755d45cad4b2227cc8a1575081fc99007b583da	1	2	
0x769b3a8b42aaeacab46b7a3e4f0b7d1b757b3844	1	1	
0xd7790323e53166fda44ab2525c0e1daa64652061	1	1	
0x76b0bfc34acdc93459c0f48dc39a3723af413e35	1	22.03364296	
0xd77c7772a10d7034e2b4960ff65d1a2572054611	1	0.36	
0x76be8a5be7c419860d4a1e447eb6161a720c47cc	1	5.2	
0xd78ac6ffc90e084f5fd563563cc9fd33ee303f18	1	4	
0x76ca91e3fd835933479b49075164d6ff7cfda7bd	1	1	
0xd79388a79776ae622560707dcc5a94374fdafee2	1	2.08	
0x07079af617b17c1a2a1d5ffcd65dc24d62bd5244	1	0.3	
0xd7a017ebae4b866e57820ccbff8e92a014804d88	1	2	
0x770668b1cc62f2617df951a08460a9f9fb360ab4	1	0.598	
0xd7e1228db912d4f5414bfa7fbee38272e6de1c38	1	20	
0x070bdcfcccd1061a62df4161cc405d376d9c1a2e	1	1.24	
0x0fb694533999e02e88a3e884128e802b1463cf73	1	1	
0x774a3c2e0011d406761fa20d7195621741975eb0	1	0.7	
0xd835eeafda82d13c103f4682699ab9df51a53e20	1	5	
0x775b46ad7a0096e0984bba63c981e540afbbd483	1	0.1612729	
0xd85758763ee955c88468064f79f28cbf5d968c4a	1	9	
0x776d1fdae3453a2552f66c1cb9277371356fa1ec	1	1.99	
0x0fb7c30560d9468661d3b2db733396f22db2d813	1	2	
0x7770a7075bb8094735189268d08612c79daebf2d	1	1.01	
0xd8ecf7e039e19c9de9b65531f878a9032907d4a8	1	1	
0x7775419e447ebbea54997c54f90ba1f8d2c2f1d2	1	3	
0xd8f98a3d8c8f00920015ae4515b6a0d2f96b080b	1	0.157	
0x777a9afb694de634b3ee267250d16a70533debe9	1	0.724325284	
0xd90131b6ae6cd58d40c6a22826913d6606221b86	1	0.5	
0x7785bebc3940a8523022feff8a05f08b808b53a2	1	5	
0xd91a1b6e563df9180283fad08c868fbe967d47a0	1	1.07465	
0x77a0be90840e28735bab6144cda2bac3708139bd	1	1	
0x0fc73d5df9256ec376f31d82f5460e48f314b918	1	2	
0x77bc1af33e7be8fa1d9561834f2abbd83346b564	1	0.2	
0xd9b82ae7417673a181e5b0b7698cd5d12ded9e8f	1	0.5	
0x0720459c92e7b741a49c884ed24377d89ad1a432	1	0.5	
0xda2a30c07411e48915ac0f03d40069866f661d57	1	1.08326846	
0x77fd48797a0fd7cabeb670ab6fff90f84c9727fd	1	0.3	
0x0fe9971d41cc788d547f0530e3f7f3f633b7c337	1	3	
0x07355a133bf1433dfae32c78f7b32bac413c3534	1	2	
0xda6442a8243d95c0968ca9f8fdaefabfd9dbc21a	1	0.333	
0x073b406ae5a04f5c2032ab94ffd64dc9dcc6755e	1	4	
0xda78ccc8db749a6ef2bae0d806b29d9352e6ba83	1	7	
0x782f16e2633f28508f3652a32f3c2e4717b59c25	1	6	
0xdaaa39b1e4786230b7d6c0cffd77ff82254f827e	1	0.1	
0x783accecb59af771187b9d31b09632ab46d20758	1	1	
0xdac7006d990cfca2c14697573488dc581e720288	1	1.282	
0x784d84425348f30123853dcb87914cae48f74a8e	1	0.75	
0xdadde7becd9d5bfdbb79c4b4d0b031d2c4beee62	1	10	
0x7872e307ae6936de128f6038a09aaaeb1ef012ae	1	1.34217385	
0xdb0dd9bafd9a22138353b82b57760864481d9fc8	1	3.8	
0x7877275e186d9b1a55825fb35d2ccdbf99890049	1	1.79	
0xdb1790280cebefcce22fc2bc4ee52804be902e26	1	0.1	
0x78910a7cc7316f51e787ce6222528edd90508b78	1	2	
0xdb48c7b32fa3f2088e1598d90d0229d9b7f3ed49	1	1.25	
0x78cbcca16556166795d6927a0f31546b2de146ca	1	3.5	
0xdb6d7bcbfc64b96d5466e540276cb9b4e982f126	1	5	
0x78e56d86550c7ccd1dc36804f6cbc375161feff9	1	2	
0xdb80cd008e7993b232c148a88b794d2440cd60eb	1	8	
0x7903cf66dafcf9adda4cc525350cce123a466ad6	1	0.39053185	
0xdbee530b7efb23369cf428cdc65514738e39185a	1	2	
0x7913076bebc1d0657af20d4bbdae29b3748f7df2	1	10	
0xdc3504ef68457342be08940355dd9abe011393d4	1	1.1	
0x79153922404910ae49de19deb0a33a79be8b3d91	1	0.1	
0xdc922b6b33ce36b02c44f3b09cf7ea6b613ac939	1	0.07006	
0x793142734e25f6e2163716c848b288b8b0630396	1	0.505	
0xdcca56d3b4cc1c527b0c537fdeab8863b469cc59	1	3	
0x79605ef47d15ffb18096cd866b7bb63a7fdf285e	1	0.6	
0xdced53d5880e5571d3d98e21099001b5c3ab90bf	1	1	
0x797f575def19887a027cd1aed709dd87be93c7cd	1	2	
0xdd084d0c7fc57917de1c29be3a2e71b5e0609a4e	1	15	
0x074b0ddc36325a90d219c92324cc3b5ea2897730	1	1	
0xdd8e3886a65326d7043e461270578be1c07a6eda	1	5.4829642	
0x79c9fe695a5f34634bec31d9111b9aef5f9ee5b2	1	0.07	
0xddb2ed84fd45b1b29ed5bdb321c03c9b03b53511	1	0.8	
0x79d0ff2f004a7686728702f7b65ebfb9cba26ea9	1	6.5	
0xdde7f77766434b6fb2608daee29a2b8109030a5a	1	2	
0x79e0630c824a172f5fef948e7357c4089afd642e	1	0.75	
0xddec799e1cf418c0ea1f599267ea26bd3888b495	1	0.278516084	
0x077ad46b8d9b68a9f26ee482ef3eab4efdbb72e5	1	0.12	
0xddfc5d3b9553f09b13ac0e4d79523a7f1e7aaf50	1	0.57386428	
0x79f0c33033057ecec17380777c4b1026e32cf7df	1	1.001	
0xde28f9cad8d735a67307c23ac3eb1d17fcccd5c0	1	2.05	
0x79f7f555d313fac0cbc2c6fd975edd57e74ed8c0	1	2	
0xde3279345468d2b833f30c915d47fa574f6dfc3d	1	1	
0x7a04930453967d01193c5b23907bb493cd52bddb	1	3	
0xde9d1f2ff54262cb700899dd152a946f10b1ed94	1	3.2558	
0x0790ac41a7d7be6db726d3070ab25b82edf6f466	1	20	
0xdef1582848206ee65535db4a3cc52058fe54d1ea	1	3	
0x7a244594bf307a96e8f103ec00501c2cd430989a	1	0.19	
0xdf385eb54d37ea8ac52f26875c8990a068b70484	1	1.26	
0x7a42679a1aa3bae2bf72d3ac546990c1b7e02655	1	1	
0xdf515a2fa2294519b6a447147afef287d3a1061c	1	0.15	
0x7a4f3cf71e8970bd2967e91a1b8efde80785a8ea	1	10	
0xdf8c7f8a106baa371b45be8be1c0d40cc64bb97a	1	1	
0x7a6f86c48c657335683b4d8bec4b92649b96370d	1	3.9	
0xdfb5ef2ebb24cc0e1672bd6e13c08b8da0ea40f9	1	0.0181125	
0x7a82fb208303aab2369105ba03c9c0146ac8fd86	1	0.75	
0xdfe4af7556a284103dca495d1c45fcf2d0daaa67	1	5	
0x7a9592766c60d667b62727e1fd85f4ad931634f2	1	30	
0xdfebbb769018c8e5b51044f56296acba4afa824c	1	0.2	
0x07c7801637e518b9f0420e7e349cb3041e6c6bf7	1	1	
0xdff479d69167fea380eeba69208145f6ba249bd2	1	0.397	
0x7ad142d22559f0accac224f9b363009762228206	1	2	
0xe00db7ed13db2c27963330fbb6d6a70215235ca0	1	1	
0x7b0d7c8c4fb2d8cd41d6ca8372c02a08d7071d17	1	1	
0xe03df5b8adc14343d341e7b3708eaa884e1f0457	1	0.1	
0x7b2b9f09004c6a41327bb47961a670d556641bef	1	2	
0xe064f004317572c09be88909c8cafac2a4b007dc	1	100	
0x7b473bd1b1e1e293241da5fff13f947d9e5c588d	1	3	
0xe0a3c040705927ec568f1196774a4f1f1b501093	1	7	
0x7b4cb222ba1e5f4974b947f88b63482a5e59434b	1	3	
0xe0b4fec4fc1e95dd1a924b87751343f4ae60dd0b	1	6.985685898	
0x7b74e71a53f011c7af477f3bfab0b71250ce8d48	1	2	
0xe0c45a5d32751428beab73ca8f24c102b1b78e13	1	0.508921271	
0x7baa3a0698b0866aaf5d3059247282669f1553e4	1	3	
0xe0fdf7645d4b359257acbf80259770cc5d06cdc5	1	30	
0x7baa601731c9c253504acd0211f5e3e8985c67ae	1	10	
0xe125671c5bd5b6b97ca8b6d3fce9d99ef14dd9b7	1	10	
0x7bacc54d8cc01583dd3c37fdf7da8cef7bb146b3	1	1.8	
0xe154be458ab7baca2c50d7c4ea124f19fb0e2e36	1	1	
0x7bb93f57874375392ad2c75b095dd07f65a34e0e	1	20	
0x1075f63045b21d5e6df65a4cb6ac1dea8b968110	1	3.9	
0x7bbd854e1cc7a762ffa19dff07da7e68d997bfa2	1	1	
0xe17c021347cb48783e3de85c919d0663f32db136	1	0.781	
0x7c1eb28515f320f6fb7c5924b0b21e42c849c95e	1	10	
0xe18f8f1fe7c524bbaf74692c1cc24b0ac747e718	1	1.2	
0x7c30c6790229eea11009edb58159b68d6f5b9647	1	12	
0x10874fc21d914683a6ff8c6ba24f1d917abf3342	1	1.0808	
0x7c320e4f8dca35e67be825b6e343750cf9785d2c	1	1	
0xe1b09a7e5fa5054af0dc007493a204c66f1863c3	1	1	
0x7c4401ae98f12ef6de39ae24cf9fc51f80eba16b	1	5	
0xe2118840ccd936e171ebb17530c728d63ea5733f	1	1	
0x07d8526b11ad8776742713e45cda9473ba527c51	1	1.6	
0xe219d41a42e97d023c7e8fe2216b74e29a4ab665	1	0.561	
0x7c6c2dd45779f4219b5b3a24223277e60a227f6e	1	2	
0xe227cbb0825e0744ede6636dd9d585bcb6549938	1	2.8	
0x7c96434e2d188046bb1e5bf64cef96fa965523f2	1	5	
0xe2531aa6ba8fecf88ae2dbfcb691756592abf85a	1	0.5	
0x7c9a1f2c9c303f22825369aeb7ecb746f0ccc5f9	1	1	
0xe286600a0e7a29bc4fbbd94a9585334ff8ad5599	1	4	
0x7cf209a05d1565cc63fd2364149beb5b3db62ff8	1	0.5	
0xe2a721e5a61d4a3ff2afbfb3c5ccfa5670624ff1	1	0.4958	
0x7d025f766d33b02fb881402ac4750b4fa9a19601	1	10	
0xe2d411922c08995c2b0ed81e9866da245f112f4c	1	10	
0x7d0261156cbccbcc5668c2969f8048992c04db5a	1	3	
0xe3113da6955b2a7d9f656d9ea35f2c26262940a3	1	1	
0x08067c95d785dfaf886b99fe58ba8f91f5c7a270	1	5	
0xe324162f6eef834ae248d3afbaf6c2cf76d6aed8	1	0.75906983	
0x7d1060e489806b3809010772906945c13acf7b73	1	0.17	
0xe3306be6011a85a6fee420cc2f396d1efa94e8a8	1	1.425	
0x7d125888af23bd787fb69c71d113bb233842b140	1	1.1	
0xe37a419ed1876a33894e77db19685cdf818c03e6	1	3.59917053	
0x7d529a45437bb9b98518e4b00099c09cea714035	1	0.49	
0xe3a576e1e3f0d8519b617c01191712d8658ec96a	1	0.12	
0x7d71060e0b5325189fb999f00c43e56e27596317	1	4	
0xe3c735888924425c4114c2eb10b97d35a08dfbc6	1	161	
0xff4ac03cdd0287e6e3554e9042ff490e2beb6eb3	1	0.15	
0xe41521f0f8a3bafd5f5466473c13e1724229577b	1	0.4	
0xff679caece25b7e5219ae542516f1e6a99877693	1	5.5	
0xe420ac2449bebd1d0396b700f389dd414ee6c78d	1	3.052308787	
0xffb2563314ef033b64557548ff4b0d0bcf291c57	1	5	
0xe4a3885f301ce0d86317f0949de8a0af1044dbe5	1	2.01	
0xfff328e474ba3ce389509f44ba569960a3ffbe12	1	10	
0x00497315cfad40f7d36d6c3ae97760691a8efea8	1	0.75	
0x7d98fa238c3bbf0f2bcd1bce19efa028474b4e07	1	6	
0xe528262655b1a881fbf91de6c53e5b7895428c7c	1	2.98	
0x08068a9002c8dbd00bcc4751a6125a2a0fedff39	1	2.2	
0xe57f000cdc6bce52c0a86156aca0c30cd4ba0e97	1	8	
0x7df83ee8a0af16d6fc6c81df8f325180363e72ab	1	2	
0xe58a110be7497a0b79c5b0fd2d6962fa63100459	1	9.998274598	
0x7e5a31a5add14cc79c4686cc174537c17dc3b5a6	1	1.9	
0xe5afbb2d671f0fedc7e9395f31c4d02f479e8a3c	1	2	
0x7e631ee894ece8a00127789d3e8ca656617c3a77	1	2	
0xe5c0706b9bd3b6fdbe45572256e39463e53c9f1b	1	1	
0x0022ff9d0100e578b0b26297c543c4607ba08656	1	1	
0xe5d05df3c56667fa9899b5a147646c507da42336	1	14.3	
0x7e7bf6c2d85e5cef9833778b39fa6ccc34f1dccd	1	1.5	
0x112b8ecddf26e4066180556d65e560d5efc5a11e	1	8.4	
0x7ea9a9f3984a5beae6c9aea8c88d3cca8e1f7a97	1	2.5	
0xe605f5b2a084ca7c72c89f99d86c0fed1c0f5812	1	1	
0x7eaacd41f36062a87ef75bacd5f110c7de5054b6	1	0.1	
0xe619e489c0b5423ece6988e2f6f474ed8ab25a11	1	5	
0x7eb692bfd0cbad4d0bab6caa0f9790e310342dc5	1	1.9	
0xe61d6538c850725199ecd825d4e5de898991901a	1	0.05	
0x7eb98ee0311710c93f42660bff73e0384eb4dd9d	1	1	
0xe63a019bbad8d8102b5e7c51d57d7aca301755b0	1	3	
0x7ece8dadd8fe5fe22af1df62d8cd24cb650ddec2	1	5	
0xe66ef6fe93c04f60178b11744246fd2f497f583a	1	2	
0x7edbc06be57dfaa3a0d3996a47abac326f1b2fcb	1	10	
0xe67f521ef57dc9e53c94330b00d1aa1b9afcf2b9	1	0.12	
0x7f2125eea829106a5cb4b09d544296f0b98fb296	1	0.51	
0xe6a44a5f4bb82db1f85c59620963239db0bacc11	1	1	
0x7f4d67b30f4209019bb615e026b05df6aa483a3c	1	8.10441192	
0xe6b04ce78c4375a20bd6aff175ee8c117551c008	1	0.15	
0x7f669dd6549034807286f3c0b86cd29f572e97cb	1	0.5	
0x113cf037e13b56a31421bef7d9f59a3c4645b467	1	2.49	
0x7f7e24c1775a2d9a61cf334ca19b20efd1d568f9	1	1	
0xe6e974427ce8365f8d61e1f63c8f07d570c263b9	1	7.3793934	
0x082f50a3533a33b571030ca1f2a9be28e49cd11a	1	1.01	
0xe73a25b58bf440d8ad53eb773f412a4e89e22719	1	5	
0x7fa07ff2344592d898fa0042cb66cc66d4741d07	1	2	
0xe756480773b4020b2b06d9250c2ba8e3ab7131ba	1	0.20690326	
0x7fad0df0e0b7cf359dfdfa935fda62a9d86829ad	1	3.07431807	
0xe78c1f3fbafd285b9adbbef41736beffa6302c5d	1	1	
0x7fafb8e2bafae303d6067f96d169c737fe10b7ac	1	25	
0x11733fb9747144edc123521dc3a8dedd12a71865	1	1	
0x7fb4110d86fa3b719a632a1e1fcdd4653507401e	1	2.49	
0xe7c916f81aae837910cd882032ad06ecc4cec52a	1	3	
0x7fb81b0fde12cebce3447ba050990f99cff00e2a	1	0.5	
0xe7cebe4b3981d281e2cf86d5e970b8600437f60a	1	1	
0x7fcd6be8659e92e10961e0cbba042d09ee0743d1	1	1.6	
0xe7ff0ccd6ab51ec670b94afd757acaa3dc802f13	1	1.5	
0x7fdd426037fa7d985698a657b15258ce0b80bd00	1	0.21460077	
0xe821de443921b717cc1dd318442838481741b9e1	1	20	
0x0839b6efe50260a4d3c907ebcb03d3218209c187	1	1	
0xe82cd13f86f57b4386b71b5adf5305f1b134a69b	1	1.3	
0x800ada7e803891fc80b76bb53a7f7d4c50a43750	1	2.99	
0x11b5f9d74db20b0e674d2de85d1d8ebecc16736c	1	3	
0x802cadb5220a9132bfda62ae540fec8321844096	1	10	
0xe86ea1c5b96bcc1daf175243da897c1a2f90040d	1	1	
0x802cc51e0e85e7752c5a1353dcca9171301c5e0d	1	1.99	
0xe881d97a8845a9794149c96ac1c9ac7a2025e803	1	22.8	
0x8043fe8e73242384012a39214571dbfd9ed11e96	1	1	
0xe8a1130877894996b49375d90dc8c611b0515d3f	1	0.5	
0x804597fef851ccff039bc765b8ca345ec25ea00a	1	0.1	
0xe8adb460b7342448f3d5a1abfe89d68ad79b8d88	1	0.5	
0x80527ad6a5c26aa0acb65b609f98e7f92c37f902	1	10	
0xe8d9ad4bfcd008cd7c2cad26c0f13b2bfcf5d588	1	0.4	
0x805d2c53e8df060a31d4b96fcfda8dbc3e87114b	1	1	
0xe8e3389be04bb4aec00fa34c419ab9502157c524	1	0.9	
0x80748b798883b4288dc90987343da5175a979f71	1	1	
0xe8fc42abc0d15051de23b895476a1848f616c225	1	0.2	
0x80760572b44c92d8b6406c713aacb8029b5a72cd	1	1.005	
0xe933b93898c9688ecb77949907c9437190be650a	1	3	
0x8084b68d3ffbe3cef451697529f2b5158f6d9d9e	1	1.2	
0xe968bc7eafe76329b2a7ddf41235c98b4231d1cf	1	0.5	
0x8086c8b16226118bd0dc248f6abb5f9aeea94c2a	1	4	
0xe98ec9b5c37062aabf0ba264056ca5e6f632b58e	1	1	
0x808e545e21fb5c5b9671df239444180b8aca8417	1	5	
0xe9a547abf3b30d63c05020db0bd2182cd3fe349e	1	15.9121	
0x80d13e77e55b98be3dd735ff585e90aa9f2edad4	1	2.76650819	
0xe9ffc5838b61f002ed51891228fa04b363b5dce1	1	0.25	
0x80e51c4dbc5d1e783274452891c709f67c93fc0c	1	3	
0x12112d21d88fd6035fcd06bcb5edb39fc1cbc265	1	1	
0x8118d2f274ca941fee1c0b378c13c53de080c3a7	1	1	
0xea43bda9ad050a73cc907cf7b4f17d618e46a5fb	1	2	
0x81237504caa0c95188f7e88a4e255ec4c078cf4c	1	1	
0x122e2f6c598973063d6a67aa37af0f866f58796f	1	5	
0x81321641b006f8a48efab6264190678322c7a951	1	0.01	
0xead9f12fea6630c1d1d5332136c4b348fa6d0062	1	2.45	
0x8170f46251339247c7e56b19c2919b961c04a63d	1	1	
0xeaebb43d47ab98fe8c0bdc4c4bb68bf0f6e7ad2d	1	0.2	
0x8174b4b0fd5e81e9a0c24f0fe1150cc78aa31440	1	7	
0xeaf635527683c63735f3384686dc6ed6edaef231	1	3	
0x8179117d9ac65eca27be4e73e04cfec5440329f7	1	0.77184604	
0x12303faef1e284cce39126ab45f86c7f9bcd1b08	1	2	
0x817b28702c530f6ed3ca2e442de822660daf83ae	1	2	
0xeb3d10c3afbce9d9916ce66d879f5d24c18738d5	1	6	
0x8186fea9809f0d6f62d69dfd5f03bf21a02cbfe1	1	50	
0xeb45138695639a220e3e55bbbe0003263f5ddcf4	1	0.34	
0x81b9663e5942907587a081718e3e1ba390ccb09c	1	1	
0xeb925ceb9539bf780c1f4e848674baf98ec22e79	1	0.05	
0x81e55763fde1011d76b253c6ff9c65681745d4da	1	16.58475	
0xeba5c9e857f3552912cb56d0a6e64e18c6ea921a	1	0.31580551	
0x81f6ec87b3e1ea0b057b42fda79e079a0a03a62e	1	15	
0xebaeabdb823fbd514a03f8df311dae992eb9ad25	1	1.786	
0x821849f6a3c48b244fe0f3f9d30007708a2a3df6	1	1	
0xebe4b2fe42c7a6c75a2e89ee88b5f7a073cb2980	1	1	
0x8219b2ee56e49ecfe33472997c71a2cf83e1969a	1	5.9	
0xec308d4f1853c23c7193cb511e4e3b8585964a3e	1	1.1	
0x82742d6c8ecfe158f3563be9b24305c39c4d85d0	1	1	
0xec6db8a5c63c859b148d9bc089b10e71ce056641	1	0.701304658	
0x828a7e26a1ebe70cd4847e36046de6e4ddf20d30	1	2	
0xecaa2937579e42b00bfc35bc8c3ae333dd5ac6ec	1	1	
0x82a6553a7927f3f4c4232135354edc9514ca04bc	1	0.5	
0xecc8efd9697acbacb3e48f027f01734ded042928	1	1.5	
0x82d13646095f33a795765a34d5edd0ce75bc4bc4	1	25	
0xece3b1f494411c37750bac8483bddb533c4d6c09	1	3	
0x82d313f325b3c9b63502bffe9c01361037086e99	1	1	
0xeceb1e7b77e430fb771f9222ec2941e4d734c9b1	1	0.3	
0x82f2e5495b683e8b6ff24f4a0325ab041ca58ac9	1	1	
0xed0eae2a1e86e6ce592efefe755a6710f5aabf4e	1	0.5	
0x8300b3ecdbea1e3dd2d028f566ecd7d04627a3ee	1	0.40104241	
0x12ee9a240012e03c55e67491f8de481aa963bfe5	1	5	
0x83021476404a11ab5cff6d778e9487769ed89a0e	1	19.57	
0x1360d199b289e681d667a0686a72372fb821e3a8	1	203	
0x831781cbdf3e94df17a6bf767da6521342bfeb9b	1	20	
0xedabb5f53815a0aafad53813c5915dd6f9541f42	1	0.124	
0x832866bd3a4e4416e36ff9749d5972b791eec251	1	5	
0xedfadf41a116fb270217e1f3b9dec257efcc5330	1	0.98	
0x8352a0fbe698d61dd3f7ac99b4588b0b68adf51f	1	5	
0x138f9259bed7a47f5c4d87549067a120eca59dbf	1	20	
0x835f6fc2a91ee804c130b4c29e02c3391cf59ccc	1	2.5	
0xee82832ce89eef1fa9b32b27550403102501bb7e	1	33	
0x08570b3b746c8e23e6ba591b8558870e66c82c95	1	1	
0xeea66c91f16131608ffa0f09a5538f68a7981245	1	0.5	
0x085a4a1ae967071cdd3b62f2392fb3972627f3c9	1	20	
0x13f38a21e12a87d14f43d2f7173b054f6c02ebbe	1	11.97	
0x836ba303b42b215bb0c4b0ca8dfcc90d4ee34b9a	1	1	
0xeefcd01087281d035ece6a3bc369eb3afafc4cec	1	0.5	
0x83bad39f067ef72e354f2ea9d318eaad381a7f15	1	2.5	
0xef0a90a0237123559ae94e11dd3db43f0f43db6c	1	0.069	
0x83d63bd3b58e8ab3ee0d1a72de5374fb849262e3	1	1	
0xef1f0c7fda5e044497cde076a6ccb3feb890a0b4	1	1.35	
0x8414ba7092e7db65d9867d2070ba6a66b00bbcc7	1	0.726087	
0xef70ae840af56393b10c9093766fd7063b1fed32	1	0.33	
0x8419e8880f43004b75ceaeb0a1486033c38b8457	1	3	
0xef7daae90cd2493978c20af1cb70ef6eb07df0b0	1	35	
0x8441e4f954d9578e4005464b932055e5376d3cca	1	0.038176553	
0xef84875e9a93ae37a156045bdc38e63cc98dc73a	1	7	
0x84466f8962dd525b3c31b1112fd3d2aaf84cd7ca	1	0.3	
0xef9df05dbb64002b654ea81bb10e3f64b2f6eb0e	1	1	
0x846f0f415a0a92139cbfe766a0acb09cc2893bcb	1	2	
0xefca36ad383ff58078b675803d773af29bfeb08f	1	2	
0x8470fc34fd113b357b09872113f825228498ddfb	1	1	
0xefeb1997aad277cc33430e6111ed0943594048b8	1	14	
0x8491910ed4b596b3044a5abccb6ed02a225c531d	1	2	
0xf01e131f2aed6d19463b6317f3efa99db15a3818	1	10.75	
0x84cc87cdd2d7ce1cd778e6fb95ebccd52facd3b0	1	1	
0xf051158990c991c5dd361c5ea449110707f22bc5	1	1	
0x84ec85a2dac33895c22b5e6d3de2c2766b81d01f	1	1.048	
0xf06867693735cfbfd8722e0c4a07c3109dec4185	1	0.6429	
0x84ef40c2493d75648d7f119f43b50a21414ccab9	1	5	
0xf0a8fe75228ccbf024d90a25401938b8504e9ca6	1	50	
0x852b1bc8613a32aee1ce143032529b824fcb1e74	1	1	
0xf0fe105fb251d62d9da6e79d4bd33676abb41af1	1	1	
0x853084f5d6b70fda69eb6750827eb02202cb9a96	1	1	
0xf12dda993c1ffa4069f96c8aff7f7ff4482b83ae	1	5	
0x854788e844d72c64a640943bbb4aec0d0ee55380	1	0.38	
0xf14f373cf43ed502a6f758f5aed58c250128ba06	1	1	
0x856e0865b844d85d5661bf1549183006515f2406	1	1.62561309	
0xf1a46b09a00372acee113ff897307d7831f86485	1	2.99	
0x85801b999044bd3556ab38082968c689016e44ef	1	1.998274598	
0xf208b48dfa1e1b956671fd8ed849b3ceb8a7ccd0	1	250	
0x85979f8d48df87ce8049029c0dcf728ec68cf454	1	0.5	
0x14a191ce45818063cb5a06561538f95c34de5402	1	5	
0x08760f6732955851c04acb01fb8413b216a86f6b	1	8	
0xf28fbd7876350f586fb3a5eba0bd92d5a07e5f9f	1	39.5	
0x85f0e9d208b5a260b8bebc16d6d06bf531b46378	1	0.2	
0xf29d2e2d81323b7bd9744e7f11067233c8cccfec	1	2	
0x85fca728e1c66ba62034ab4151e63caf368ac627	1	1.9780015	
0xf2c674d6b22fea4ad638333541072e4af87bff31	1	6	
0x860cd2febd4ef14ba271e100de5a4752d8a269eb	1	0.14	
0xf2f3abf80d19393e90f53e23b875bd1cc78adc2b	1	1.74730067	
0x86229c3f867019af855721b7c455772b1b9e081c	1	0.18	
0xf30986a038073b60e0079c675b02cb11d246db00	1	1	
0x8624372c03fd2fc7d6f6319e01bc15914aaad05e	1	16.5	
0xf3b04ceac3f7d8c49589eaa85fa8e8bb7af829cc	1	0.4	
0x0879454104663831b50358bd5d44482bded40f26	1	0.439	
0xf3d848aa58e9fba610b4514c25c086a40e38672b	1	0.395	
0x866b158c050587a281e82f815135f9191b92048d	1	2	
0xf3fd0d720bc37569c7999030965385ac1ed8711a	1	8	
0x867f455baad02c086cc9dd492122b2ba7ba227de	1	5	
0x14a926e168278cc0c00286837de51e29f814b8d3	1	5	
0x8681cb8f2fee1837e610fe79f25a1730ac7acc0d	1	1	
0xf434c0ab92376ec5ac2009375044e1c855199b2e	1	0.77	
0x8687032196f3362afbc04c70e6edc981f4e1181c	1	3.965	
0xf45ec78436986aa997c5dffceb5bbc71c4bfc807	1	5	
0x86874af3c8a902b8577a11d83fb678788b8b069c	1	2	
0xf48ee4b5a5461f926ba23e36dc690b4bf9ae66d3	1	0.48233517	
0x8693ea40aa1060e3a4a72f403160abfc8414506e	1	1	
0xf4b41ad3165d64aab755f0f325baf67f84be28e5	1	1	
0x002348f9d0e30bf41f88a23cc715a93d65c7f955	1	20	
0xf527daffb81f65bf044f025eff61e96bfe3ecac8	1	0.29	
0x86a4e49965f57a4d79434e599c26d55953bef3b5	1	4	
0xf5bc8950e3c5853c17f7cd4e879a90f9f71b4ea0	1	1.01	
0x86dc0b32576dd67a3512e2afe0dcc47e5359d4b1	1	0.4	
0xf5f5edfee6df9878d633d84334fe685e010941cd	1	5	
0x86fafe0fca35bc79cd5ef4e883c669e0152253a4	1	33	
0xf60817545dc69400f09d50850c6c821314aba0d9	1	1.992410615	
0x874709751321a3a5ec792aaf82650182cbbda736	1	3	
0x14e9987a4f5f58b686f5280f1adfbb8c37b5aa6f	1	1	
0x8751fa74e04b085882afa170867dff9c8ac16525	1	1	
0xf6543330d9ecf77535efe1fa7f767f0e377b1d5d	1	40	
0x8788af1acd287956473adc605c46d9b650b49788	1	12	
0xf664ae0a0469974f9e792c1abdf3b6b2542f1ea0	1	9.9	
0x87d581422d853cf787adb882a0486d84ca1a01f3	1	0.3	
0xf680363ee5184751708e369d65c40f0fec29bd48	1	3	
0x881016c03fb9d40d07ead5dba67a95378ed442ea	1	0.779974398	
0xf6997c082b61ab90b94ade3d258952501a754c31	1	1	
0x8814e7b59899e4bcb12477aa8a3e23f9c9ed8510	1	9	
0xf6c98233994082caadda0e60ff42970cd6c70473	1	1.1	
0x882ee04d37f6802b6bad9448e7136bc7ebe03187	1	2	
0xf6f209c6c031b1560d073d5e82b380c40cd02469	1	1.51305644	
0x88491b09433add6b4d1ace4ab1cc71d1c8c62a1e	1	1.01	
0xf7a30f8341941d3535f403ecd6c7874e4229e4ba	1	20	
0x8879b3043d2b0817d685fbdd3ca04cbbe9552082	1	0.49	
0xf7d02acd4bfeb8fbc786379f5fcd75913f90fda9	1	0.2	
